trial_id,last_train_loss,last_train_loss2,last_train_loss3,last_train_loss_ave,last_train_f1,last_train_f12,last_train_f13,last_train_f1_ave,last_dev_loss1,last_dev_loss2,last_dev_loss3,last_dev_loss_ave,last_dev_f11,last_dev_f12,last_dev_f13,last_dev_f1_ave,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.embedding_num,config.embedding_onerad_num,config.embedding_threerad_num,config.hidden_num
f3ef7_00000,0.05833129957318306,0.02706298790872097,0.008044433780014515,0.031146240420639515,0.9974513749161636,0.9970355466130114,0.9972501676727029,0.997245696400626,0.5552978515625,0.44061279296875,0.0057373046875,0.3338826497395833,0.9559868421052632,0.9533552631578948,0.9559868421052632,0.9551096491228069,591.156069278717,True,,,1,9c121bff1bd04828a71340e02dc06071,2022-03-18_10-51-27,1647600687,591.156069278717,23768,LAPTOP-U2GSCB1O,127.0.0.1,591.156069278717,0,1,"0_embedding_num=500,embedding_onerad_num=10,embedding_threerad_num=50,hidden_num=450",500,10,50,450
f3ef7_00001,0.011383056640625,0.02384643629193306,0.02384033240377903,0.01968994177877903,0.9974245472837022,0.9970892018779343,0.9971830985915493,0.9972322825843953,0.09344482421875,0.08015137165784836,0.16842041909694672,0.11400553832451503,0.9576973684210527,0.9563815789473684,0.9576973684210527,0.9572587719298246,600.0009121894836,True,,,1,ef7ad981b1704bb18097181bbc598b25,2022-03-18_11-01-32,1647601292,600.0009121894836,31464,LAPTOP-U2GSCB1O,127.0.0.1,600.0009121894836,0,1,"1_embedding_num=500,embedding_onerad_num=20,embedding_threerad_num=50,hidden_num=450",500,20,50,450
f3ef7_00002,0.02194824256002903,0.02091064490377903,0.015521240420639515,0.019460042628149193,0.9969416498993964,0.9973977196512408,0.9973708920187794,0.9972367538564723,1.101782202720642,0.8416504263877869,0.9009765982627869,0.9481364091237386,0.9556578947368422,0.9547368421052631,0.9557236842105263,0.9553728070175439,613.0944855213165,True,,,1,c78aae21c88d480cbd5311086aa5fbe3,2022-03-18_11-11-51,1647601911,613.0944855213165,42084,LAPTOP-U2GSCB1O,127.0.0.1,613.0944855213165,0,1,"2_embedding_num=500,embedding_onerad_num=30,embedding_threerad_num=50,hidden_num=450",500,30,50,450
f3ef7_00003,0.01199951209127903,0.03270263597369194,0.13558350503444672,0.06009521769980589,0.9971696847753185,0.9972367538564721,0.99738430583501,0.9972635814889336,0.8839355707168579,1.268713355064392,1.014501929283142,1.0557169516881306,0.9569736842105263,0.9563157894736842,0.9567105263157895,0.9566666666666667,616.3832414150238,True,,,1,c7fc935e903b49d4847b045ae306f0b6,2022-03-18_11-22-12,1647602532,616.3832414150238,36360,LAPTOP-U2GSCB1O,127.0.0.1,616.3832414150238,0,1,"3_embedding_num=500,embedding_onerad_num=40,embedding_threerad_num=50,hidden_num=450",500,40,50,450
f3ef7_00004,0.05289306864142418,0.00970458984375,0.0057739256881177425,0.022790528057763975,0.9975452716297787,0.9972367538564721,0.9968745808182428,0.9972188687681646,0.03452148661017418,0.0247802734375,0.25184327363967896,0.1037150112291177,0.9561842105263157,0.958421052631579,0.9561842105263157,0.9569298245614034,620.6904244422913,True,,,1,efa7ebf958e04036becfbed5b34025fb,2022-03-18_11-32-38,1647603158,620.6904244422913,13456,LAPTOP-U2GSCB1O,127.0.0.1,620.6904244422913,0,1,"4_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=450",500,50,50,450
f3ef7_00005,0.004443359561264515,0.01193847693502903,0.015472412109375,0.010618082868556181,0.9973172367538564,0.9971965124077801,0.9974513749161636,0.9973217080259333,0.659716784954071,1.0629395246505737,1.63128662109375,1.1179809768994649,0.9548026315789474,0.9580921052631579,0.9552631578947368,0.9560526315789474,619.0222814083099,True,,,1,1ec58017284240ea8837abaf3573be97,2022-03-18_11-43-02,1647603782,619.0222814083099,37024,LAPTOP-U2GSCB1O,127.0.0.1,619.0222814083099,0,1,"5_embedding_num=500,embedding_onerad_num=60,embedding_threerad_num=50,hidden_num=450",500,60,50,450
f3ef7_00006,0.01751098595559597,0.02169189415872097,0.014093018136918545,0.017765299417078495,0.9974647887323944,0.9972635814889336,0.997625754527163,0.9974513749161638,0.664538562297821,0.7625732421875,0.906054675579071,0.777722160021464,0.9578289473684211,0.9565789473684211,0.9552631578947368,0.9565570175438597,615.7516634464264,True,,,1,cec5784c6b8945e0afceadb90b596b1d,2022-03-18_11-53-23,1647604403,615.7516634464264,47764,LAPTOP-U2GSCB1O,127.0.0.1,615.7516634464264,0,1,"6_embedding_num=500,embedding_onerad_num=70,embedding_threerad_num=50,hidden_num=450",500,70,50,450
f3ef7_00007,0.005645751953125,0.024261474609375,0.004992675967514515,0.011633300843338171,0.9974111334674715,0.9976928236083166,0.9971830985915493,0.9974290185557791,0.716870129108429,0.5096435546875,0.4677368104457855,0.5647501647472382,0.95625,0.9559210526315789,0.9588157894736842,0.9569956140350877,652.5268919467926,True,,,1,e0710ddbbfc8447fad86298e969349b4,2022-03-18_12-04-20,1647605060,652.5268919467926,15348,LAPTOP-U2GSCB1O,127.0.0.1,652.5268919467926,0,1,"7_embedding_num=500,embedding_onerad_num=80,embedding_threerad_num=50,hidden_num=450",500,80,50,450
f3ef7_00008,0.04126587137579918,0.0089111328125,0.02122802846133709,0.023801677549878757,0.9976391683433937,0.9973306505700872,0.9969684775318578,0.9973127654817796,0.07008057087659836,0.33537599444389343,0.55450439453125,0.3199869866172473,0.9586842105263158,0.9586842105263158,0.9569736842105263,0.9581140350877192,658.4182832241058,True,,,1,9383bd7e05de4b15a1a9c314f970be13,2022-03-18_12-15-24,1647605724,658.4182832241058,23248,LAPTOP-U2GSCB1O,127.0.0.1,658.4182832241058,0,1,"8_embedding_num=500,embedding_onerad_num=90,embedding_threerad_num=50,hidden_num=450",500,90,50,450
f3ef7_00009,0.013238525949418545,0.014276123605668545,0.01227417029440403,0.013262939949830374,0.99738430583501,0.9974379610999329,0.99738430583501,0.9974021909233176,1.4349853992462158,1.78631591796875,1.3142822980880737,1.5118612051010132,0.9591447368421052,0.9551973684210526,0.9578947368421052,0.9574122807017543,655.1019923686981,True,,,1,8ee8d6f8c8ad43008a3cd0fd5ae1dff5,2022-03-18_12-26-25,1647606385,655.1019923686981,23756,LAPTOP-U2GSCB1O,127.0.0.1,655.1019923686981,0,1,"9_embedding_num=500,embedding_onerad_num=100,embedding_threerad_num=50,hidden_num=450",500,100,50,450
