trial_id,last_train_loss,last_train_loss2,last_train_loss3,last_train_loss_ave,last_train_f1,last_train_f12,last_train_f13,last_train_f1_ave,last_dev_loss1,last_dev_loss2,last_dev_loss3,last_dev_loss_ave,last_dev_f11,last_dev_f12,last_dev_f13,last_dev_f1_ave,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.embedding_num,config.embedding_onerad_num,config.embedding_threerad_num,config.hidden_num
daa30_00000,0.04736938700079918,0.0072265625931322575,0.01741943322122097,0.024005127605050802,0.9972099262240107,0.9970623742454728,0.9972367538564721,0.9971696847753186,0.703540027141571,0.40380859375,0.24195556342601776,0.4497680614391963,0.95375,0.9561842105263157,0.9573684210526315,0.9557675438596491,594.9113252162933,True,,,1,657796ba98f140a08b5956e60152ca91,2022-04-24_08-36-31,1650785791,594.9113252162933,31444,LAPTOP-U2GSCB1O,127.0.0.1,594.9113252162933,0,1,"0_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=10,hidden_num=450",500,50,10,450
daa30_00001,0.015625,0.01765747182071209,0.00701904296875,0.01343383826315403,0.9972367538564721,0.997344064386318,0.9973977196512408,0.9973261792980103,0.37965089082717896,0.40058594942092896,0.663403332233429,0.48121339082717896,0.9570394736842105,0.9550657894736843,0.9558552631578947,0.9559868421052631,606.0832793712616,True,,,1,706b509ab865489abc671065e7152f30,2022-04-24_08-46-42,1650786402,606.0832793712616,36964,LAPTOP-U2GSCB1O,127.0.0.1,606.0832793712616,0,1,"1_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=20,hidden_num=450",500,50,20,450
daa30_00002,0.014660644344985485,0.02100219763815403,0.01172485388815403,0.015795898623764515,0.9974916163648558,0.9972233400402415,0.9973172367538564,0.997344064386318,0.2992797791957855,0.9211670160293579,0.71881103515625,0.6464192767937978,0.9581578947368421,0.9579605263157894,0.9564473684210526,0.9575219298245613,607.5066647529602,True,,,1,1b8aa0b4ee8c4c658d1c4ca690a9c20f,2022-04-24_08-56-55,1650787015,607.5066647529602,32776,LAPTOP-U2GSCB1O,127.0.0.1,607.5066647529602,0,1,"2_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=30,hidden_num=450",500,50,30,450
daa30_00003,0.02166137658059597,0.02141723595559597,0.01230468787252903,0.018461100136240322,0.9975318578135479,0.997625754527163,0.9971428571428571,0.997433489827856,1.196874976158142,1.035424828529358,1.653466820716858,1.2952555418014526,0.9553947368421053,0.9570394736842105,0.9551315789473684,0.9558552631578947,601.4634258747101,True,,,1,b75281aa410e45dabd81ea4da10ff1a5,2022-04-24_09-07-01,1650787621,601.4634258747101,37172,LAPTOP-U2GSCB1O,127.0.0.1,601.4634258747101,0,1,"3_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=40,hidden_num=450",500,50,40,450
daa30_00004,0.00872802734375,0.007568359375,0.007958984933793545,0.008085123884181181,0.9976123407109323,0.9974111334674715,0.9975720992622401,0.997531857813548,1.319665551185608,0.27348634600639343,0.39012452960014343,0.6610921422640482,0.9576973684210527,0.9534868421052631,0.9571052631578948,0.9560964912280703,610.5096912384033,True,,,1,a417ba35c5cd48249d4b30709bd5aead,2022-04-24_09-17-17,1650788237,610.5096912384033,36832,LAPTOP-U2GSCB1O,127.0.0.1,610.5096912384033,0,1,"4_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=450",500,50,50,450
daa30_00005,0.0036560059525072575,0.15540161728858948,0.005096435546875,0.054718019595990576,0.9973708920187794,0.9972501676727029,0.9975989268947015,0.9974066621953946,0.02128906361758709,0.05977783352136612,0.02298584021627903,0.034684245785077415,0.9580263157894737,0.9564473684210526,0.95625,0.9569078947368421,598.1134903430939,True,,,1,5f63295c87ae4225929a373cfa799abe,2022-04-24_09-27-20,1650788840,598.1134903430939,13984,LAPTOP-U2GSCB1O,127.0.0.1,598.1134903430939,0,1,"5_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=60,hidden_num=450",500,50,60,450
daa30_00006,0.04658813402056694,0.009637451730668545,0.015209960751235485,0.02381184883415699,0.9974782025486251,0.9976525821596244,0.9977062374245473,0.9976123407109322,0.014453125186264515,0.08945312350988388,0.07326660305261612,0.05905761724958817,0.9578947368421052,0.9563157894736842,0.9569078947368421,0.9570394736842105,590.3169951438904,True,,,1,8b53b93fa8dc4f9abcc0e8d297cb883e,2022-04-24_09-37-14,1650789434,590.3169951438904,26260,LAPTOP-U2GSCB1O,127.0.0.1,590.3169951438904,0,1,"6_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=70,hidden_num=450",500,50,70,450
daa30_00007,0.008697509765625,0.00604248046875,0.04879150539636612,0.02117716521024704,0.9974379610999329,0.9973977196512408,0.9975452716297787,0.9974603174603175,0.828747570514679,0.6810302734375,0.8717407584190369,0.7938395341237386,0.9561184210526316,0.9575657894736842,0.9560526315789474,0.9565789473684211,612.567779302597,True,,,1,0499c9ccfd3e493396f155dcc2ce7a97,2022-04-24_09-47-31,1650790051,612.567779302597,34684,LAPTOP-U2GSCB1O,127.0.0.1,612.567779302597,0,1,"7_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=80,hidden_num=450",500,50,80,450
daa30_00008,0.03278808668255806,0.006134033203125,0.02155761793255806,0.020159912606080372,0.9975452716297787,0.9979610999329309,0.99738430583501,0.9976302257992399,0.581921398639679,0.18220214545726776,0.5623779296875,0.4421671579281489,0.9566447368421053,0.9576315789473684,0.9570394736842105,0.9571052631578948,606.6290509700775,True,,,1,a4cd3739e5364b84895d6f2e27da426f,2022-04-24_09-57-42,1650790662,606.6290509700775,35796,LAPTOP-U2GSCB1O,127.0.0.1,606.6290509700775,0,1,"8_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=90,hidden_num=450",500,50,90,450
daa30_00009,0.0040649413131177425,0.011950683780014515,0.08659058064222336,0.03420206857845187,0.9976525821596244,0.99738430583501,0.9977733065057008,0.9976033981667785,0.18140868842601776,0.18718262016773224,0.14445801079273224,0.17101643979549408,0.9581578947368421,0.9576973684210527,0.9573684210526315,0.9577412280701755,591.1555795669556,True,,,1,fb144c3a76fd4d9180fda1a9aa71dfdd,2022-04-24_10-07-37,1650791257,591.1555795669556,33112,LAPTOP-U2GSCB1O,127.0.0.1,591.1555795669556,0,1,"9_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=100,hidden_num=450",500,50,100,450
