trial_id,last_train_loss,last_train_loss2,last_train_loss3,last_train_loss_ave,last_train_f1,last_train_f12,last_train_f13,last_train_f1_ave,last_dev_loss1,last_dev_loss2,last_dev_loss3,last_dev_loss_ave,last_dev_f11,last_dev_f12,last_dev_f13,last_dev_f1_ave,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.embedding_num,config.embedding_onerad_num,config.embedding_threerad_num,config.hidden_num
1b69e_00010,0.085327148,0.06347046,0.058654785,0.069150798,0.985070423,0.983809524,0.983487592,0.984122513,0.100830078,0.103161626,0.197937012,0.133976238,0.954868421,0.954407895,0.952631579,0.953969298,592.3973725,TRUE,,,1,e733c4555d504c7bbffc171359d14d7e,2022-03-10_14-51-38,1646923898,592.3973725,13212,LAPTOP-U2GSCB1O,127.0.0.1,592.3973725,0,1,"10_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",150,50,50,150
1b69e_00011,0.036920168,0.07474976,0.102685548,0.071451825,0.988249497,0.986733736,0.986881288,0.987288173,0.162231445,0.099645995,0.061303712,0.107727051,0.954210526,0.95375,0.957236842,0.955065789,583.2366917,TRUE,,,1,900a4c86eabc430d8a0bfbd6b25bc66f,2022-03-10_15-01-27,1646924487,583.2366917,21104,LAPTOP-U2GSCB1O,127.0.0.1,583.2366917,0,1,"11_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",200,50,50,150
1b69e_00012,0.029132081,0.08199463,0.158898935,0.090008549,0.991750503,0.990006707,0.98952381,0.990427006,0.336718768,0.180908203,0.146496579,0.221374517,0.955328947,0.955460526,0.956513158,0.955767544,582.5419796,TRUE,,,1,fed297f358cc4ec5930fe9d10ed4d275,2022-03-10_15-11-15,1646925075,582.5419796,14960,LAPTOP-U2GSCB1O,127.0.0.1,582.5419796,0,1,"12_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",250,50,50,150
1b69e_00013,0.051300049,0.077465825,0.239044189,0.122603354,0.992662643,0.991643192,0.99212609,0.992143975,0.14824219,0.178295895,0.529907227,0.285481771,0.954078947,0.955855263,0.954473684,0.954802632,584.8932486,TRUE,,,1,8e3e0ff2f9b743389a532fdbcf17a6d0,2022-03-10_15-21-05,1646925665,584.8932486,52132,LAPTOP-U2GSCB1O,127.0.0.1,584.8932486,0,1,"13_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",300,50,50,150
1b69e_00014,0.420562744,0.079205327,0.202349856,0.234039309,0.993816231,0.993816231,0.992085848,0.993239437,0.128735349,0.044128418,0.084228516,0.085697427,0.955460526,0.954276316,0.954473684,0.954736842,634.6842706,TRUE,,,1,f4ef3472535c44f1bb115ebed4d736f5,2022-03-10_15-31-46,1646926306,634.6842706,3196,LAPTOP-U2GSCB1O,127.0.0.1,634.6842706,0,1,"14_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",350,50,50,150
1b69e_00015,0.033886719,0.171258554,0.058239747,0.087795007,0.994232059,0.994393025,0.993749162,0.994124748,0.353845209,0.445922852,0.691748083,0.497172048,0.952828947,0.954671053,0.955,0.954166667,621.6426296,TRUE,,,1,bbbe7c48d0864173a836a2a97dc72dc7,2022-03-10_15-42-13,1646926933,621.6426296,15704,LAPTOP-U2GSCB1O,127.0.0.1,621.6426296,0,1,"15_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",400,50,50,150
1b69e_00016,0.038232423,0.025585938,0.063580327,0.042466229,0.994808853,0.994500335,0.993507713,0.9942723,0.0538208,0.262194842,0.131066903,0.149027515,0.957631579,0.957236842,0.956052632,0.956973684,644.6432853,TRUE,,,1,1c47fe055df54ce7b4a54ae4aaa1dfb6,2022-03-10_15-53-03,1646927583,644.6432853,8872,LAPTOP-U2GSCB1O,127.0.0.1,644.6432853,0,1,"16_embedding_num=450,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",450,50,50,150
1b69e_00017,0.008276368,0.06543579,0.021343995,0.031685384,0.995251509,0.99501006,0.994352783,0.994871451,0.02084961,0.013317871,0.036047366,0.023404949,0.957565789,0.958618421,0.958355263,0.958179825,652.4932542,TRUE,,,1,9030f96998db46439d5eb7ce05706ad4,2022-03-10_16-04-01,1646928241,652.4932542,23612,LAPTOP-U2GSCB1O,127.0.0.1,652.4932542,0,1,"17_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",500,50,50,150
1b69e_00018,0.168383792,0.043261718,0.114843749,0.108829753,0.98249497,0.980724346,0.979959759,0.981059691,0.089550786,0.188342288,0.235919192,0.171270755,0.954671053,0.953947368,0.951315789,0.953311404,651.8058119,TRUE,,,1,45d420e9cc5c436da162a0f016d87b54,2022-03-10_16-14-59,1646928899,651.8058119,52384,LAPTOP-U2GSCB1O,127.0.0.1,651.8058119,0,1,"18_embedding_num=100,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",100,50,50,200
1b69e_00019,0.043566894,0.057525635,0.076599121,0.05923055,0.987659289,0.986586184,0.986358149,0.986867874,0.007666016,0.005981445,0.00760498,0.007084147,0.953815789,0.957171053,0.954144737,0.95504386,648.4628851,TRUE,,,1,b0607479e50b44e9816172614b50134a,2022-03-10_16-25-53,1646929553,648.4628851,47972,LAPTOP-U2GSCB1O,127.0.0.1,648.4628851,0,1,"19_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",150,50,50,200
1b69e_00020,0.072576903,0.041503906,0.025103761,0.046394857,0.99054326,0.990355466,0.990046948,0.990315225,0.048937988,0.047167968,0.059936523,0.05201416,0.956842105,0.954078947,0.954539474,0.955153509,645.4486659,TRUE,,,1,d808fb2811a7408995229a1632c28606,2022-03-10_16-36-44,1646930204,645.4486659,49168,LAPTOP-U2GSCB1O,127.0.0.1,645.4486659,0,1,"20_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",200,50,50,200
1b69e_00021,0.061853029,0.038562011,0.017724609,0.039379883,0.992152918,0.992649229,0.991294433,0.992032193,0.182629392,0.092651367,0.021557618,0.098946126,0.952105263,0.955328947,0.955657895,0.954364035,648.9081309,TRUE,,,1,a67cd64d20694c0c885479d3e609f524,2022-03-10_16-47-39,1646930859,648.9081309,34292,LAPTOP-U2GSCB1O,127.0.0.1,648.9081309,0,1,"21_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",250,50,50,200
1b69e_00022,0.122375488,0.045257568,0.043463137,0.070365398,0.994111335,0.993521127,0.992085848,0.993239437,0.279064953,0.287133783,0.193847656,0.253348798,0.955592105,0.955263158,0.957302632,0.956052632,648.8828762,TRUE,,,1,fbe6465dfc80479a896f488b5d42f845,2022-03-10_16-58-34,1646931514,648.8828762,52676,LAPTOP-U2GSCB1O,127.0.0.1,648.8828762,0,1,"22_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",300,50,50,200
1b69e_00023,0.408843994,0.035870362,0.02979126,0.158168539,0.994942991,0.994366197,0.993668679,0.994325956,0.667504907,0.179223642,0.25566408,0.36746421,0.955197368,0.957302632,0.958157895,0.956885965,610.719923,TRUE,,,1,c45cbb89652e4c4491c23b54f3071aa5,2022-03-10_17-08-50,1646932130,610.719923,53976,LAPTOP-U2GSCB1O,127.0.0.1,610.719923,0,1,"23_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",350,50,50,200
1b69e_00024,0.039099123,0.037475586,0.091021731,0.05586548,0.995533199,0.994688129,0.994889336,0.995036888,0.110546879,0.192175299,0.399926752,0.23421631,0.955131579,0.956907895,0.955460526,0.955833333,578.2212152,TRUE,,,1,8f39000b757443a0b543aceee9da2375,2022-03-10_17-18-34,1646932714,578.2212152,48068,LAPTOP-U2GSCB1O,127.0.0.1,578.2212152,0,1,"24_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",400,50,50,200
1b69e_00025,0.028796388,0.053546142,0.031195069,0.037845866,0.995908786,0.995278337,0.995050302,0.995412475,0.012329102,0.014648438,0.024023438,0.017000326,0.956184211,0.958552632,0.957368421,0.957368421,591.8752801,TRUE,,,1,8df28149e22245788cbe08230444fd67,2022-03-10_17-28-31,1646933311,591.8752801,53876,LAPTOP-U2GSCB1O,127.0.0.1,591.8752801,0,1,"25_embedding_num=450,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",450,50,50,200
1b69e_00026,0.007501221,0.062518314,0.018780518,0.029600018,0.996592891,0.99602951,0.995291751,0.995971384,0.629174829,0.728271484,0.3194336,0.558959971,0.959276316,0.956513158,0.957236842,0.957675439,591.7455018,TRUE,,,1,0a9496acd806499eadf409a1ff1781fe,2022-03-10_17-38-28,1646933908,591.7455018,36388,LAPTOP-U2GSCB1O,127.0.0.1,591.7455018,0,1,"26_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",500,50,50,200
1b69e_00027,0.076324463,0.080206297,0.054071046,0.070200602,0.984319249,0.983018109,0.982132797,0.983156718,0.917864978,0.817724645,0.484387219,0.739992281,0.948157895,0.951907895,0.954473684,0.951513158,580.7259672,TRUE,,,1,0060207ac1514851abf60734564af892,2022-03-10_17-48-14,1646934494,580.7259672,44352,LAPTOP-U2GSCB1O,127.0.0.1,580.7259672,0,1,"27_embedding_num=100,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",100,50,50,250
1b69e_00028,0.023254395,0.112457275,0.043078613,0.059596761,0.989081154,0.988665325,0.988571429,0.988772636,0.425622553,0.308081061,0.409594744,0.381099453,0.953881579,0.955263158,0.953618421,0.954254386,562.4483843,TRUE,,,1,95a9aa5356f447f79012286046029ff3,2022-03-10_17-57-42,1646935062,562.4483843,50316,LAPTOP-U2GSCB1O,127.0.0.1,562.4483843,0,1,"28_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",150,50,50,250
1b69e_00029,0.090673827,0.111041263,0.048553467,0.083422852,0.992515091,0.991763917,0.991294433,0.991857814,0.41166994,0.274121106,0.194567874,0.293452973,0.954473684,0.955460526,0.952828947,0.954254386,557.5980268,TRUE,,,1,04d6dd5d4bd64ae8afc5cb8f9fe49540,2022-03-10_18-07-04,1646935624,557.5980268,53856,LAPTOP-U2GSCB1O,127.0.0.1,557.5980268,0,1,"29_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",200,50,50,250
1b69e_00030,0.030194093,0.019763185,0.08605957,0.045338949,0.994406439,0.993534541,0.993158954,0.993699978,0.121936038,0.078369141,0.063085936,0.087797038,0.953684211,0.955723684,0.954210526,0.954539474,562.3211124,TRUE,,,1,c7dd4ba5cee5409297fbe28397dbe6b5,2022-03-10_18-16-32,1646936192,562.3211124,53808,LAPTOP-U2GSCB1O,127.0.0.1,562.3211124,0,1,"30_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",250,50,50,250
1b69e_00031,0.124182127,0.02444458,0.064208984,0.070945231,0.995653924,0.99416499,0.994419852,0.994746255,0.19052735,0.192211911,0.168261722,0.183666994,0.956776316,0.959342105,0.956842105,0.957653509,586.2273221,TRUE,,,1,0631b22acdcb4240a7489f7a1c5ef2d1,2022-03-10_18-26-23,1646936783,586.2273221,52416,LAPTOP-U2GSCB1O,127.0.0.1,586.2273221,0,1,"31_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",300,50,50,250
1b69e_00032,0.016687011,0.009741211,0.0616333,0.029353841,0.99564051,0.995881958,0.995399061,0.99564051,0.742041051,0.743554711,0.782568395,0.756054719,0.952631579,0.955986842,0.957631579,0.955416667,565.0259495,TRUE,,,1,d07ec62a73da4ba097d15bcbd13c035c,2022-03-10_18-35-54,1646937354,565.0259495,51768,LAPTOP-U2GSCB1O,127.0.0.1,565.0259495,0,1,"32_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",350,50,50,250
1b69e_00033,0.010412598,0.173956305,0.01204834,0.065472414,0.996042924,0.996311201,0.995117371,0.995823832,0.290185541,0.427563488,0.110766605,0.276171878,0.953947368,0.953552632,0.955986842,0.954495614,565.832375,TRUE,,,1,c85fb63afe5443439dffe63b7ba0a606,2022-03-10_18-45-26,1646937926,565.832375,5612,LAPTOP-U2GSCB1O,127.0.0.1,565.832375,0,1,"33_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",400,50,50,250
1b69e_00034,0.014099121,0.018414307,0.054010011,0.028841147,0.996150235,0.995949027,0.996284373,0.996127878,0.255444348,0.067736819,0.24987793,0.191019699,0.957434211,0.956907895,0.956381579,0.956907895,565.8852451,TRUE,,,1,4d6667de5d474c0d8ec58e9520edfe39,2022-03-10_18-54-57,1646938497,565.8852451,31520,LAPTOP-U2GSCB1O,127.0.0.1,565.8852451,0,1,"34_embedding_num=450,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",450,50,50,250
1b69e_00035,0.008764649,0.016131593,0.015771484,0.013555909,0.996458753,0.996244131,0.99648558,0.996396155,0.821875036,1.172216773,0.870507836,0.954866548,0.957894737,0.957631579,0.957960526,0.957828947,567.631794,TRUE,,,1,c8f9a72ab2ce4140bfd85ee74b02d23b,2022-03-10_19-04-31,1646939071,567.631794,48280,LAPTOP-U2GSCB1O,127.0.0.1,567.631794,0,1,"35_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",500,50,50,250
1b69e_00036,0.177404791,0.047613528,0.038897704,0.087972008,0.986666667,0.985298457,0.98453387,0.985499665,0.107110597,0.108581543,0.1654419,0.12704468,0.951776316,0.954342105,0.956973684,0.954364035,550.4998205,TRUE,,,1,31a76b232b6046e6a1bc79f0df1bb8f9,2022-03-10_19-13-47,1646939627,550.4998205,46176,LAPTOP-U2GSCB1O,127.0.0.1,550.4998205,0,1,"36_embedding_num=100,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",100,50,50,300
1b69e_00037,0.031884767,0.119842529,0.081152342,0.077626546,0.991415158,0.990355466,0.989389671,0.990386765,0.586254895,0.641369641,0.570275903,0.599300146,0.951381579,0.952697368,0.954934211,0.953004386,566.7477474,TRUE,,,1,ef84f021ce8141b7a10e2cb87fa23d1d,2022-03-10_19-23-19,1646940199,566.7477474,53000,LAPTOP-U2GSCB1O,127.0.0.1,566.7477474,0,1,"37_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",150,50,50,300
1b69e_00038,0.02952881,0.162512213,0.011779785,0.067940269,0.994017438,0.994044266,0.993105298,0.993722334,0.858190954,0.897949219,0.648754895,0.801631689,0.954671053,0.954934211,0.953684211,0.954429825,569.4925277,TRUE,,,1,a9458280c88045e9951231e3201d283c,2022-03-10_19-32-54,1646940774,569.4925277,38616,LAPTOP-U2GSCB1O,127.0.0.1,569.4925277,0,1,"38_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",200,50,50,300
5eec7_00000,0.144354254,0.03978882,0.069287114,0.084476729,0.994755198,0.994138162,0.994245473,0.994379611,0.816809118,0.776623547,0.972582996,0.855338554,0.955986842,0.956447368,0.955921053,0.956118421,577.6106367,TRUE,,,1,6281e9ee0bef4db99443e0fc6cf77395,2022-03-10_19-32-59,1646940779,,42860,LAPTOP-U2GSCB1O,127.0.0.1,,,,,250,50,50,300
1b69e_00040,0.031726073,0.023278808,0.01416626,0.023057047,0.99574782,0.995694165,0.995036888,0.995492958,0.753308117,0.237023935,0.19361572,0.394649257,0.953881579,0.955263158,0.955394737,0.954846491,558.6159661,TRUE,,,1,6994b28f05c8424491eaae4e69e981d1,2022-03-10_19-46-05,1646941565,558.6159661,41376,LAPTOP-U2GSCB1O,127.0.0.1,558.6159661,0,1,"40_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",300,50,50,300
1b69e_00041,0.00770874,0.078460693,0.016870117,0.034346517,0.995841717,0.995452716,0.99535882,0.995551084,1.169995189,1.665441871,1.029516578,1.288317879,0.957368421,0.954934211,0.955592105,0.955964912,570.9663284,TRUE,,,1,2cfbababb4ab48f093fb048bce3b9948,2022-03-10_19-55-40,1646942140,570.9663284,24820,LAPTOP-U2GSCB1O,127.0.0.1,570.9663284,0,1,"41_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",350,50,50,300
1b69e_00042,0.063464358,0.081164554,0.013751221,0.052793378,0.996847753,0.996096579,0.995667337,0.99620389,0.033801269,0.096728519,0.021850586,0.050793458,0.954342105,0.954013158,0.956776316,0.95504386,570.6129,TRUE,,,1,31c574cc53c44f8488242001db32364c,2022-03-10_20-05-17,1646942717,570.6129,53368,LAPTOP-U2GSCB1O,127.0.0.1,570.6129,0,1,"42_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",400,50,50,300
1b69e_00043,0.007421875,0.033068847,0.008337403,0.016276042,0.996727029,0.996472166,0.996753856,0.996651017,1.261975169,1.653588891,0.589648426,1.168404162,0.953947368,0.953289474,0.956776316,0.954671053,574.3654852,TRUE,,,1,e61bc8922e204a758c06513914811338,2022-03-10_20-14-56,1646943296,574.3654852,45620,LAPTOP-U2GSCB1O,127.0.0.1,574.3654852,0,1,"43_embedding_num=450,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",450,50,50,300
1b69e_00044,0.044378664,0.012927246,0.011743165,0.023016358,0.997075788,0.996673374,0.996807512,0.996852224,1.178027391,1.46748054,0.949755847,1.19842126,0.957828947,0.956973684,0.959276316,0.958026316,574.8010795,TRUE,,,1,abe97327d51b4b40ae1d694289755610,2022-03-10_20-24-37,1646943877,574.8010795,15292,LAPTOP-U2GSCB1O,127.0.0.1,574.8010795,0,1,"44_embedding_num=500,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",500,50,50,300
1b69e_00045,0.070831299,0.042126466,0.172033697,0.094997154,0.987712944,0.987002012,0.985204561,0.986639839,0.166503906,0.040698241,0.090527348,0.099243165,0.955789474,0.952368421,0.952763158,0.953640351,570.8335378,TRUE,,,1,226cef241a9640cb94e345494496efda,2022-03-10_20-34-13,1646944453,570.8335378,11872,LAPTOP-U2GSCB1O,127.0.0.1,570.8335378,0,1,"45_embedding_num=100,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",100,50,50,350
1b69e_00046,0.026379395,0.039160158,0.035284426,0.033607993,0.991737089,0.99054326,0.990033535,0.990771294,0.034606934,0.061926272,0.095153809,0.063895671,0.955328947,0.957302632,0.955723684,0.956118421,571.6816506,TRUE,,,1,5cecb306486e4379b852a8257b9b6418,2022-03-10_20-43-50,1646945030,571.6816506,22732,LAPTOP-U2GSCB1O,127.0.0.1,571.6816506,0,1,"46_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",150,50,50,350
1b69e_00047,0.051812746,0.147973642,0.012420654,0.070735681,0.994647887,0.994111335,0.993735748,0.99416499,0.713720739,0.645251453,0.51978761,0.626253267,0.954407895,0.950789474,0.955789474,0.953662281,573.8029888,TRUE,,,1,0448882334104a8ebb6070586fa04d19,2022-03-10_20-53-29,1646945609,573.8029888,50720,LAPTOP-U2GSCB1O,127.0.0.1,573.8029888,0,1,"47_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",200,50,50,350
1b69e_00048,0.063739017,0.020208741,0.024493409,0.036147056,0.995090543,0.994553991,0.99462106,0.994755198,0.850061059,1.107568383,0.615637243,0.857755562,0.954013158,0.9525,0.955394737,0.953969298,575.0150366,TRUE,,,1,ae02cb32f876436ab8e04c726be6c831,2022-03-10_21-03-09,1646946189,575.0150366,20000,LAPTOP-U2GSCB1O,127.0.0.1,575.0150366,0,1,"48_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",250,50,50,350
1b69e_00049,0.297717303,0.008636475,0.031585693,0.11264649,0.995600268,0.996096579,0.995908786,0.995868545,0.200683594,0.114257813,0.110107422,0.141682943,0.954473684,0.951184211,0.953684211,0.953114035,578.8418038,TRUE,,,1,a9a4f164325e49529fb13f0b507b7e51,2022-03-10_21-12-54,1646946774,578.8418038,52728,LAPTOP-U2GSCB1O,127.0.0.1,578.8418038,0,1,"49_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",300,50,50,350
1b69e_00050,0.019744873,0.076971434,0.009918213,0.03554484,0.996096579,0.996056338,0.996458753,0.99620389,0.359716803,0.06813965,0.131250009,0.186368821,0.955657895,0.957631579,0.956315789,0.956535088,578.8278816,TRUE,,,1,f86fbc186afb4176831fc69549ef1c6d,2022-03-10_21-22-38,1646947358,578.8278816,37708,LAPTOP-U2GSCB1O,127.0.0.1,578.8278816,0,1,"50_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",350,50,50,350
1b69e_00051,0.021472169,0.025823975,0.00470581,0.017333985,0.996083166,0.996887995,0.996847753,0.996606304,1.081384301,0.175537109,0.095776372,0.450899261,0.956578947,0.957763158,0.956776316,0.957039474,580.4162261,TRUE,,,1,39c9728a2f364d88bd03bbbfb2c170ca,2022-03-10_21-32-23,1646947943,580.4162261,52332,LAPTOP-U2GSCB1O,127.0.0.1,580.4162261,0,1,"51_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",400,50,50,350
1b69e_00052,0.029510498,0.019891357,0.224340826,0.09124756,0.996525822,0.996217304,0.996606304,0.99644981,0.114294432,0.16942139,0.042175293,0.108630372,0.956578947,0.955394737,0.957434211,0.956469298,580.7994828,TRUE,,,1,1e87892aa1904d61b1d5109216aaf3fc,2022-03-10_21-42-09,1646948529,580.7994828,48836,LAPTOP-U2GSCB1O,127.0.0.1,580.7994828,0,1,"52_embedding_num=450,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",450,50,50,350
