trial_id,last_train_loss,last_train_loss2,last_train_loss3,last_train_loss_ave,last_train_f1,last_train_f12,last_train_f13,last_train_f1_ave,last_dev_loss1,last_dev_loss2,last_dev_loss3,last_dev_loss_ave,last_dev_f11,last_dev_f12,last_dev_f13,last_dev_f1_ave,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.embedding_num,config.embedding_onerad_num,config.embedding_threerad_num,config.hidden_num
8dd00_00010,0.001126979,0.001360799,0.001194771,0.001227516,0.985298457,0.984426559,0.983809524,0.984511514,0.137689054,0.077104993,0.143822387,0.119538811,0.955592105,0.954671053,0.954605263,0.95495614,25.81381607,TRUE,,,1,9dc70a52840f4c39883ef3fff229a88b,2022-03-10_08-59-08,1646902748,25.81381607,17288,LAPTOP-U2GSCB1O,127.0.0.1,25.81381607,0,1,"10_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",250,50,50,150
8dd00_00011,0.002623924,0.001285059,0.00332769,0.002412225,0.986720322,0.986384977,0.985620389,0.986241896,0.00075462,0.001002792,0.000447856,0.000735089,0.956842105,0.956447368,0.954736842,0.956008772,25.76070619,TRUE,,,1,a84d0926a6324d2ea7229bb3c207bbdf,2022-03-10_08-59-38,1646902778,25.76070619,11092,LAPTOP-U2GSCB1O,127.0.0.1,25.76070619,0,1,"11_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",300,50,50,150
8dd00_00012,0.000935269,0.002015434,0.001554884,0.001501862,0.98832998,0.988222669,0.987484909,0.98801252,0.036157213,0.034515761,0.023511363,0.031394779,0.954078947,0.954934211,0.954934211,0.954649123,25.90036845,TRUE,,,1,b7039387ef6e4ffba75cf8b9b1179183,2022-03-10_09-00-08,1646902808,25.90036845,3264,LAPTOP-U2GSCB1O,127.0.0.1,25.90036845,0,1,"12_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",350,50,50,150
8dd00_00013,0.002143899,0.001758628,0.000803147,0.001568558,0.98991281,0.989148223,0.988222669,0.989094567,0.003021752,0.004313153,0.004504304,0.003946403,0.956578947,0.955855263,0.955065789,0.955833333,26.31038213,TRUE,,,1,6b6bd7d45bad433f99e9030d117ef6c1,2022-03-10_09-00-40,1646902840,26.31038213,35188,LAPTOP-U2GSCB1O,127.0.0.1,26.31038213,0,1,"13_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=150",400,50,50,150
8dd00_00014,0.014919425,0.004068981,0.002110629,0.007033012,0.976874581,0.975197854,0.974111335,0.97539459,0.122118585,0.130341113,0.07672178,0.109727159,0.955,0.952631579,0.952894737,0.953508772,26.40306664,TRUE,,,1,071e42cf1a6040628bc4c1d796d7e5d7,2022-03-10_09-01-11,1646902871,26.40306664,22288,LAPTOP-U2GSCB1O,127.0.0.1,26.40306664,0,1,"14_embedding_num=100,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",100,50,50,200
8dd00_00015,0.001170603,0.00233793,0.002344145,0.001950893,0.982870557,0.982012072,0.980201207,0.981694612,0.024490204,0.034900665,0.012446195,0.023945688,0.956118421,0.954342105,0.955855263,0.955438596,26.01337337,TRUE,,,1,49e4ec4cba2c4432ad432490c44a47ee,2022-03-10_09-01-42,1646902902,26.01337337,44204,LAPTOP-U2GSCB1O,127.0.0.1,26.01337337,0,1,"15_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",150,50,50,200
8dd00_00016,0.002580295,0.001127803,0.012422021,0.005376706,0.985070423,0.984346076,0.984158283,0.984524927,0.024843236,0.004342539,0.006252571,0.011812782,0.954934211,0.958223684,0.951381579,0.954846491,27.37659907,TRUE,,,1,a7fcb75f4d04418e9345eb4a790bc49e,2022-03-10_09-02-15,1646902935,27.37659907,12352,LAPTOP-U2GSCB1O,127.0.0.1,27.37659907,0,1,"16_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",200,50,50,200
8dd00_00017,0.000208176,0.002051204,0.001718243,0.001325874,0.98843729,0.986425218,0.98685446,0.987238989,0.006080802,0.024688326,0.017050516,0.015939881,0.954473684,0.95375,0.954934211,0.954385965,27.55453682,TRUE,,,1,2a857746e2e24217a7c205aafd1c1544,2022-03-10_09-02-47,1646902967,27.55453682,18612,LAPTOP-U2GSCB1O,127.0.0.1,27.55453682,0,1,"17_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",250,50,50,200
8dd00_00018,0.000965494,0.00038597,0.000885067,0.00074551,0.98952381,0.989215292,0.988692153,0.989143751,0.000978268,0.001064114,0.001230492,0.001090958,0.954934211,0.956578947,0.957828947,0.956447368,27.69877744,TRUE,,,1,cb8482ac893d4936a830dbaa186bc322,2022-03-10_09-03-20,1646903000,27.69877744,7360,LAPTOP-U2GSCB1O,127.0.0.1,27.69877744,0,1,"18_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",300,50,50,200
8dd00_00019,0.000208498,0.003285033,0.000416671,0.001303401,0.991482227,0.990489604,0.990046948,0.990672926,0.015738454,0.01156811,0.012718379,0.013341648,0.957302632,0.958026316,0.95625,0.957192982,27.97833753,TRUE,,,1,e0a13da2adb84c9a90bb5d5f7dccc1c3,2022-03-10_09-03-52,1646903032,27.97833753,11632,LAPTOP-U2GSCB1O,127.0.0.1,27.97833753,0,1,"19_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",350,50,50,200
8dd00_00020,0.001171388,0.002219129,0.002591502,0.001994006,0.991777331,0.99167002,0.990905433,0.991450928,0.1597936,0.205742165,0.105333127,0.156956298,0.956184211,0.954342105,0.954802632,0.955109649,28.68368578,TRUE,,,1,825576e21a934cb78e54a6aaee64a988,2022-03-10_09-04-26,1646903066,28.68368578,43844,LAPTOP-U2GSCB1O,127.0.0.1,28.68368578,0,1,"20_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=200",400,50,50,200
8dd00_00021,0.001640155,0.001227468,0.000782444,0.001216689,0.97852448,0.9779611,0.97739772,0.9779611,0.051034752,0.032691695,0.018973639,0.034233362,0.953618421,0.955460526,0.955921053,0.955,28.23047185,TRUE,,,1,ad96278ccda5418c82ccb98bfae41c32,2022-03-10_09-04-59,1646903099,28.23047185,46432,LAPTOP-U2GSCB1O,127.0.0.1,28.23047185,0,1,"21_embedding_num=100,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",100,50,50,250
8dd00_00022,0.003067176,0.00080831,0.002994341,0.002289942,0.984922871,0.984319249,0.983447351,0.984229823,0.027794441,0.00452426,0.018874379,0.01706436,0.950394737,0.956052632,0.952368421,0.952938596,28.45293069,TRUE,,,1,a1c27c1a178143758a0f7fc4d610d060,2022-03-10_09-05-33,1646903133,28.45293069,25656,LAPTOP-U2GSCB1O,127.0.0.1,28.45293069,0,1,"22_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",150,50,50,250
8dd00_00023,0.001832979,0.001210715,0.000210892,0.001084862,0.988960429,0.986988598,0.986076459,0.987341829,0.021233084,0.027292883,0.010068364,0.019531443,0.954210526,0.953684211,0.956513158,0.954802632,28.66436625,TRUE,,,1,e4ad95b43ea8449b86895f63a7747893,2022-03-10_09-06-06,1646903166,28.66436625,46832,LAPTOP-U2GSCB1O,127.0.0.1,28.66436625,0,1,"23_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",200,50,50,250
8dd00_00024,0.000741516,0.002195548,0.000342796,0.001093286,0.990154259,0.989564051,0.988960429,0.98955958,0.003069535,0.00394958,0.02976742,0.012262178,0.957105263,0.955263158,0.956513158,0.95629386,28.75711703,TRUE,,,1,984ad569a47e4a0f886a60827f615209,2022-03-10_09-06-41,1646903201,28.75711703,45916,LAPTOP-U2GSCB1O,127.0.0.1,28.75711703,0,1,"24_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",250,50,50,250
8dd00_00025,0.000166112,0.000626086,0.000396157,0.000396118,0.991790744,0.990865191,0.991120054,0.991258663,0.22509627,0.312841147,0.345181376,0.294372931,0.956776316,0.956710526,0.955328947,0.95627193,29.07327247,TRUE,,,1,64dd54e923dd4d8f916a4a4984ee8a74,2022-03-10_09-07-15,1646903235,29.07327247,20436,LAPTOP-U2GSCB1O,127.0.0.1,29.07327247,0,1,"25_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",300,50,50,250
8dd00_00026,0.000560593,0.001720842,0.001208414,0.001163283,0.992944333,0.992340711,0.991978538,0.992421194,0.011358465,0.01148961,0.004574205,0.00914076,0.956447368,0.953881579,0.957434211,0.955921053,29.18796659,TRUE,,,1,6c1ca5ec50d34e46ac7dcf318045d41f,2022-03-10_09-07-50,1646903270,29.18796659,26416,LAPTOP-U2GSCB1O,127.0.0.1,29.18796659,0,1,"26_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",350,50,50,250
8dd00_00027,0.002631235,0.000694793,0.002321267,0.001882432,0.993454058,0.992394366,0.992367539,0.992738654,0.0258216,0.018732786,0.032105986,0.025553457,0.954473684,0.956776316,0.953421053,0.954890351,30.0845654,TRUE,,,1,84ef1cea8e654482ba7c184ccff417d7,2022-03-10_09-08-25,1646903305,30.0845654,11816,LAPTOP-U2GSCB1O,127.0.0.1,30.0845654,0,1,"27_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=250",400,50,50,250
8dd00_00028,0.00129867,0.002424881,0.005006932,0.002910161,0.981086519,0.980590208,0.978926895,0.980201207,0.013976865,0.018501069,0.033680473,0.022052802,0.955986842,0.956118421,0.954539474,0.955548246,29.29866958,TRUE,,,1,bcd5277be4d74f97a376d6f20761158e,2022-03-10_09-08-59,1646903339,29.29866958,15540,LAPTOP-U2GSCB1O,127.0.0.1,29.29866958,0,1,"28_embedding_num=100,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",100,50,50,300
8dd00_00029,0.004597734,0.002019037,0.001797804,0.002804858,0.98731053,0.984587525,0.984963112,0.985620389,0.14708823,0.024471549,0.050901435,0.074153738,0.948552632,0.954868421,0.953618421,0.952346491,29.64274144,TRUE,,,1,061a4b501a5a47f9a4b4cd56e86c51d0,2022-03-10_09-09-34,1646903374,29.64274144,40896,LAPTOP-U2GSCB1O,127.0.0.1,29.64274144,0,1,"29_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",150,50,50,300
8dd00_00030,0.004026266,0.001051799,0.004006501,0.003028188,0.989845741,0.988906774,0.986304494,0.988352336,0.035917144,0.064484939,0.038935367,0.046445817,0.954407895,0.954736842,0.955986842,0.95504386,30.14141798,TRUE,,,1,34c48c1298894b31a2c18651221dcd0c,2022-03-10_09-10-10,1646903410,30.14141798,31672,LAPTOP-U2GSCB1O,127.0.0.1,30.14141798,0,1,"30_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",200,50,50,300
8dd00_00031,0.002479321,0.001281244,0.002113471,0.001958012,0.991441985,0.991348089,0.99110664,0.991298905,0.063863739,0.009353925,0.038122233,0.037113299,0.954013158,0.952565789,0.952960526,0.953179825,29.96788096,TRUE,,,1,ed5d22ed5bcf4a96a7e869999e50828b,2022-03-10_09-10-45,1646903445,29.96788096,43488,LAPTOP-U2GSCB1O,127.0.0.1,29.96788096,0,1,"31_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",250,50,50,300
8dd00_00032,0.00111826,0.002073798,0.000971055,0.001387704,0.992743125,0.992260228,0.991884641,0.992295998,0.006227326,0.00982278,0.003472554,0.006507553,0.956052632,0.955855263,0.954868421,0.955592105,30.93124056,TRUE,,,1,7d90ae3995c04c91a771a217f96e4529,2022-03-10_09-11-21,1646903481,30.93124056,33836,LAPTOP-U2GSCB1O,127.0.0.1,30.93124056,0,1,"32_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",300,50,50,300
8dd00_00033,0.000433328,0.00025796,0.003367906,0.001353065,0.994366197,0.993547954,0.992810195,0.993574782,0.133713812,0.057662223,0.161497459,0.117624498,0.955197368,0.955723684,0.955855263,0.955592105,29.95981193,TRUE,,,1,d9f00ed1e2244a71bf8672635d54774a,2022-03-10_09-11-58,1646903518,29.95981193,44332,LAPTOP-U2GSCB1O,127.0.0.1,29.95981193,0,1,"33_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",350,50,50,300
8dd00_00034,0.000899193,0.001756031,0.000307647,0.000987623,0.994084507,0.993735748,0.994004024,0.993941426,0.009425922,0.015285346,0.005830154,0.010180474,0.957763158,0.956578947,0.95875,0.957697368,30.72044277,TRUE,,,1,ab3ce85c18f5452a931a38ee7adc96c2,2022-03-10_09-12-35,1646903555,30.72044277,1624,LAPTOP-U2GSCB1O,127.0.0.1,30.72044277,0,1,"34_embedding_num=400,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=300",400,50,50,300
833a6_00000,0.004792374,0.000619616,0.014791752,0.006734581,0.98351442,0.981743796,0.981703555,0.98232059,0.084459819,0.031067407,0.020377079,0.045301435,0.953421053,0.954013158,0.956052632,0.954495614,165.4795403,TRUE,,,1,39de064b97bf417da477bace29ccd3c3,2022-03-10_10-00-33,1646906433,165.4795403,49540,LAPTOP-U2GSCB1O,127.0.0.1,165.4795403,0,1,,100,50,50,350
8dd00_00036,0.000799154,0.004589681,0.002043824,0.002477553,0.988276325,0.988115359,0.985808182,0.987399955,0.020592686,0.005838351,0.027805205,0.018078748,0.952960526,0.957697368,0.953421053,0.954692982,30.06967926,TRUE,,,1,19429cfe359041539cd713f3e5f454bc,2022-03-10_09-13-20,1646903600,30.06967926,46624,LAPTOP-U2GSCB1O,127.0.0.1,30.06967926,0,1,"36_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",150,50,50,350
8dd00_00037,0.002460614,0.001309984,0.004705717,0.002825438,0.990838364,0.990328638,0.989134809,0.990100604,0.01055722,0.023723811,0.020969275,0.018416769,0.954276316,0.954539474,0.952828947,0.953881579,30.50385427,TRUE,,,1,e1252651bbde40e3b16169c7ae8ea76c,2022-03-10_09-13-57,1646903637,30.50385427,37904,LAPTOP-U2GSCB1O,127.0.0.1,30.50385427,0,1,"37_embedding_num=200,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",200,50,50,350
8dd00_00038,0.000807281,0.000541728,0.000879315,0.000742774,0.992635815,0.992032193,0.992219987,0.992295998,0.036631361,0.025007959,0.096038811,0.052559377,0.954868421,0.955197368,0.954802632,0.95495614,31.26831937,TRUE,,,1,aba1c6e19a5f4220ad0bfdd82bf7539e,2022-03-10_09-14-34,1646903674,31.26831937,2332,LAPTOP-U2GSCB1O,127.0.0.1,31.26831937,0,1,"38_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",250,50,50,350
8dd00_00039,0.000310616,0.000209031,0.000677751,0.000399133,0.993802817,0.994205231,0.993507713,0.993838587,0.302912176,0.296091169,0.301728219,0.300243855,0.953355263,0.955,0.955855263,0.954736842,32.14730239,TRUE,,,1,d15f025f6d20447280533babe30c06a9,2022-03-10_09-15-13,1646903713,32.14730239,9664,LAPTOP-U2GSCB1O,127.0.0.1,32.14730239,0,1,"39_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",300,50,50,350
8dd00_00040,0.000820475,0.00071885,0.001764188,0.001101171,0.99433937,0.994245473,0.993521127,0.994035323,0.093507364,0.090320624,0.124394327,0.102740772,0.954342105,0.953223684,0.954539474,0.954035088,32.91762304,TRUE,,,1,61d094d75f234c1db3499c866ceb5a1e,2022-03-10_09-15-52,1646903752,32.91762304,11896,LAPTOP-U2GSCB1O,127.0.0.1,32.91762304,0,1,"40_embedding_num=350,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=350",350,50,50,350
833a6_00001,0.00200237,0.00029593,0.001938865,0.001412389,0.995036888,0.994513749,0.994688129,0.994746255,0.026707944,0.059685506,0.058453631,0.04828236,0.956381579,0.956447368,0.953552632,0.955460526,177.8166802,TRUE,,,1,76a8a7d8f0374fda94d46214b489bbd1,2022-03-10_09-15-58,1646903758,,39808,LAPTOP-U2GSCB1O,127.0.0.1,,,,,400,50,50,350
d318f_00000,0.000615468,0.00085498,0.005406207,0.002292218,0.98305835,0.982414487,0.981086519,0.982186452,0.003719594,0.002149618,0.004980264,0.003616492,0.954342105,0.955065789,0.954605263,0.954671053,167.8188016,TRUE,,,1,ddf27bfa514f438eb3d6a8a0155632c5,2022-03-10_09-16-17,1646903777,,12120,LAPTOP-U2GSCB1O,127.0.0.1,,,,,100,50,50,400
8dd00_00043,0.001617116,0.002564901,0.000904557,0.001695525,0.988423877,0.988732394,0.987055667,0.988070646,0.006145352,0.007716394,0.001482083,0.005114609,0.954868421,0.954276316,0.953486842,0.954210526,33.69275928,TRUE,,,1,16e58864bc3144179e26508ce4f1699f,2022-03-10_09-17-05,1646903825,33.69275928,30844,LAPTOP-U2GSCB1O,127.0.0.1,33.69275928,0,1,"43_embedding_num=150,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=400",150,50,50,400
b603e_00003,0.006416006,0.000629024,0.001415185,0.002820072,0.992273642,0.991093226,0.990596915,0.991321261,0.058678899,0.006153302,0.007419193,0.024083798,0.954342105,0.956973684,0.958157895,0.956491228,34.24105859,TRUE,,,1,ff11692cfd2042f2abad2a0d0ab84fef,2022-03-10_09-17-12,1646903832,,39736,LAPTOP-U2GSCB1O,127.0.0.1,,,,,200,50,50,400
8dd00_00045,0.002202823,0.0013283,0.000518949,0.001350024,0.993172368,0.993024816,0.992568746,0.992921976,0.029089041,0.066518642,0.058732323,0.051446669,0.955789474,0.952368421,0.954473684,0.954210526,34.85208917,TRUE,,,1,ff09e39a248b4322aef9e8e05b009be3,2022-03-10_09-18-03,1646903883,34.85208917,45784,LAPTOP-U2GSCB1O,127.0.0.1,34.85208917,0,1,"45_embedding_num=250,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=400",250,50,50,400
8dd00_00046,0.000626448,0.0019051,0.000879179,0.001136909,0.994406439,0.993950369,0.993682093,0.994012967,0.022193016,0.018915707,0.00931443,0.016807718,0.953355263,0.954210526,0.955657895,0.954407895,36.03841782,TRUE,,,1,b4775b1ee4994a0ca6373f990ba4c7db,2022-03-10_09-18-45,1646903925,36.03841782,21744,LAPTOP-U2GSCB1O,127.0.0.1,36.03841782,0,1,"46_embedding_num=300,embedding_onerad_num=50,embedding_threerad_num=50,hidden_num=400",300,50,50,400
b603e_00002,0.000500472,0.000280938,0.000344305,0.000375239,0.994835681,0.994151576,0.993936955,0.994308071,0.159172207,0.249042019,0.131938472,0.1800509,0.956052632,0.95625,0.954868421,0.955723684,36.86304402,TRUE,,,1,68e9570870a54e3a82f35e551626f0b8,2022-03-10_09-18-51,1646903931,,29280,LAPTOP-U2GSCB1O,127.0.0.1,,,,,350,50,50,400
b603e_00003,0.002100427,0.000200588,0.000705651,0.001002222,0.995385647,0.994647887,0.994688129,0.994907221,0.163698465,0.148164704,0.251343697,0.187735622,0.956842105,0.957039474,0.950328947,0.954736842,37.47777653,TRUE,,,1,cdfc32b2e54f4bf0844be8a74f7b3762,2022-03-10_09-19-03,1646903943,,12460,LAPTOP-U2GSCB1O,127.0.0.1,,,,,400,50,50,400
